BusStopCode ServiceNo   Direction    StopSequence
60161	107	2	23
60201	107	2	24
60261	107	2	25
61011	107	2	26
61021	107	2	27
61031	107	2	28
61041	107	2	29
62111	107	2	30
62121	107	2	31
62131	107	2	32
62141	107	2	33
63011	107	2	34
63021	107	2	35
63031	107	2	36
63041	107	2	37
63051	107	2	38
63349	107	2	39
63359	107	2	40
64399	107	2	41
64009	107	2	42
64009	107M	1	1
64391	107M	1	2
63351	107M	1	3
63341	107M	1	4
63059	107M	1	5
63049	107M	1	6
63039	107M	1	7
63029	107M	1	8
63019	107M	1	9
62149	107M	1	10
62139	107M	1	11
62129	107M	1	12
62119	107M	1	13
61049	107M	1	14
61039	107M	1	15
61029	107M	1	16
61019	107M	1	17
60269	107M	1	18
60209	107M	1	19
60179	107M	1	20
60221	107M	1	21
60039	107M	1	22
60029	107M	1	23
60019	107M	1	24
07369	107M	1	25
07379	107M	1	26
01319	107M	1	27
01219	107M	1	28
01239	107M	1	29
01529	107M	1	30
01519	107M	1	31
01629	107M	1	32
01619	107M	1	33
02089	107M	1	34
02169	107M	1	35
02141	107M	1	36
01511	107M	1	37
01521	107M	1	38
01231	107M	1	39
01211	107M	1	40
01311	107M	1	41
07371	107M	1	42
60011	107M	1	43
60021	107M	1	44
60031	107M	1	45
60229	107M	1	46
60159	107M	1	47
60161	107M	1	51
60201	107M	1	52
60261	107M	1	53
61011	107M	1	54
61021	107M	1	55
61031	107M	1	56
61041	107M	1	57
62111	107M	1	58
62121	107M	1	59
62131	107M	1	60
62141	107M	1	61
63011	107M	1	62
63021	107M	1	63
63031	107M	1	64
63041	107M	1	65
63051	107M	1	66
63349	107M	1	67
63359	107M	1	68
64399	107M	1	69
64009	107M	1	70
66009	109	1	1
66361	109	1	2
66041	109	1	3
66051	109	1	4
63361	109	1	5
63181	109	1	6
63191	109	1	7
63201	109	1	8
63211	109	1	9
64101	109	1	10
64491	109	1	11
64481	109	1	12
64471	109	1	13
64601	109	1	14
64611	109	1	15
64469	109	1	16
64629	109	1	17
67459	109	1	18
67469	109	1	19
67279	109	1	20
67449	109	1	21
67419	109	1	22
67599	109	1	23
65199	109	1	24
77339	109	1	25
77289	109	1	26
77239	109	1	27
77249	109	1	28
78049	109	1	29
77019	109	1	30
77029	109	1	31
77039	109	1	32
77049	109	1	33
77059	109	1	34
78069	109	1	35
78059	109	1	36
98111	109	1	37
98109	109	1	38
98031	109	1	39
98041	109	1	40
98231	109	1	41
98051	109	1	42
98061	109	1	43
98071	109	1	44
99011	109	1	45
99021	109	1	46
99031	109	1	47
99041	109	1	48
99139	109	1	49
99009	109	1	50
99009	109	2	1
99131	109	2	2
99049	109	2	3
99039	109	2	4
99029	109	2	5
99019	109	2	6
98079	109	2	7
98069	109	2	8
98059	109	2	9
98239	109	2	10
98049	109	2	11
98039	109	2	12
98101	109	2	13
98119	109	2	14
78051	109	2	15
78061	109	2	16
77051	109	2	17
77041	109	2	18
77031	109	2	19
77021	109	2	20
77011	109	2	21
77241	109	2	22
77231	109	2	23
77281	109	2	24
77331	109	2	25
65191	109	2	26
67591	109	2	27
67411	109	2	28
67441	109	2	29
67271	109	2	30
67461	109	2	31
67451	109	2	32
64621	109	2	33
64461	109	2	34
64619	109	2	35
64609	109	2	36
64479	109	2	37
64489	109	2	38
64499	109	2	39
64109	109	2	40
63219	109	2	41
63209	109	2	42
63199	109	2	43
63189	109	2	44
63179	109	2	45
63369	109	2	46
66059	109	2	47
66049	109	2	48
66369	109	2	49
66389	109	2	50
66009	109	2	51
66009	109A	1	1
66361	109A	1	2
66041	109A	1	3
66051	109A	1	4
63361	109A	1	5
63181	109A	1	6
63191	109A	1	7
63201	109A	1	8
63211	109A	1	9
64101	109A	1	10
64491	109A	1	11
64481	109A	1	12
64471	109A	1	13
64601	109A	1	14
64611	109A	1	15
85049	10e	1	1
85039	10e	1	2
85029	10e	1	3
85019	10e	1	4
94079	10e	1	5
94069	10e	1	6
94059	10e	1	7
94049	10e	1	8
94089	10e	1	9
94039	10e	1	10
94029	10e	1	11
94019	10e	1	12
93099	10e	1	13
93089	10e	1	14
93079	10e	1	15
93069	10e	1	16
93059	10e	1	17
92159	10e	1	18
92149	10e	1	19
92139	10e	1	20
92129	10e	1	21
92119	10e	1	22
92109	10e	1	23
92099	10e	1	24
80159	10e	1	33
02119	10e	1	34
03019	10e	1	35
03059	10e	1	36
03129	10e	1	37
03217	10e	1	38
03222	10e	2	1
03111	10e	2	2
03071	10e	2	3
03031	10e	2	4
03011	10e	2	5
80151	10e	2	7
92091	10e	2	16
92101	10e	2	17
92111	10e	2	18
92121	10e	2	19
92131	10e	2	20
92141	10e	2	21
92151	10e	2	22
93051	10e	2	23
93061	10e	2	24
93071	10e	2	25
93081	10e	2	26
93091	10e	2	27
94011	10e	2	28
94021	10e	2	29
94031	10e	2	30
94041	10e	2	31
94051	10e	2	32
94061	10e	2	33
94071	10e	2	34
85021	10e	2	35
85031	10e	2	36
85041	10e	2	37
80009	11	1	1
80051	11	1	2
80119	11	1	3
80149	11	1	4
80189	11	1	5
80179	11	1	6
80199	11	1	7
80191	11	1	8
90039	11	1	9
90029	11	1	10
90019	11	1	11
90079	11	1	12
90011	11	1	13
90021	11	1	14
90031	11	1	15
80199	11	1	16
80191	11	1	17
80171	11	1	18
80181	11	1	19
80141	11	1	20
80111	11	1	21
80049	11	1	22
80009	11	1	23
67759	110	1	1
67191	110	1	2
67349	110	1	3
67359	110	1	4
67369	110	1	5
67379	110	1	6
67761	110	1	7
67319	110	1	8
67429	110	1	9
67599	110	1	10
65199	110	1	11
95151	110	1	12
95011	110	1	13
95109	110	1	14
95029	110	1	15
95129	110	1	16
95019	110	1	17
95209	110	1	18
95159	110	1	19
65191	110	1	20
67591	110	1	21
67421	110	1	22
67311	110	1	23
67769	110	1	24
67371	110	1	25
67361	110	1	26
67351	110	1	27
67341	110	1	28
67199	110	1	29
67759	110	1	30
11009	111	1	1
11359	111	1	2
11189	111	1	3
11179	111	1	4
11169	111	1	5
11159	111	1	6
11149	111	1	7
11139	111	1	8
10299	111	1	9
10289	111	1	10
10321	111	1	11
13031	111	1	12
13041	111	1	13
13201	111	1	14
09159	111	1	15
09169	111	1	16
09179	111	1	17
09048	111	1	18
09038	111	1	19
08138	111	1	20
08057	111	1	21
08069	111	1	22
04179	111	1	23
02049	111	1	24
02151	111	1	25
02161	111	1	26
02171	111	1	27
02051	111	1	28
02061	111	1	29
04111	111	1	30
04121	111	1	31
08041	111	1	32
08031	111	1	33
08111	111	1	34
08121	111	1	35
09059	111	1	36
09022	111	1	37
09111	111	1	38
09121	111	1	39
09131	111	1	40
13209	111	1	41
13049	111	1	42
13039	111	1	43
10329	111	1	44
10281	111	1	45
10291	111	1	46
11131	111	1	47
11141	111	1	48
11151	111	1	49
11161	111	1	50
11171	111	1	51
11181	111	1	52
11351	111	1	53
11009	111	1	54
64009	112	1	1
64041	112	1	2
64051	112	1	3
64329	112	1	4
64319	112	1	5
64309	112	1	6
64239	112	1	7
64209	112	1	8
63139	112	1	9
63239	112	1	10
63229	112	1	11
63031	112	1	12
63041	112	1	13
63051	112	1	14
63349	112	1	15
63339	112	1	16
63329	112	1	17
63391	112	1	18
63381	112	1	19
63371	112	1	20
64411	112	1	21
64479	112	1	22
64489	112	1	23
64509	112	1	24
64519	112	1	25
64471	112	1	26
64419	112	1	27
63379	112	1	28
63389	112	1	29
63399	112	1	30
63321	112	1	31
63331	112	1	32
63341	112	1	33
63059	112	1	34
63049	112	1	35
63039	112	1	36
63221	112	1	37
63231	112	1	38
63131	112	1	39
64201	112	1	40
64231	112	1	41
64301	112	1	42
64311	112	1	43
64321	112	1	44
64059	112	1	45
64049	112	1	46
64009	112	1	47
64009	113	1	1
64041	113	1	2
64051	113	1	3
64071	113	1	4
64039	113	1	5
64371	113	1	6
64381	113	1	7
64391	113	1	8
63351	113	1	9
63341	113	1	10
63059	113	1	11
63049	113	1	12
63039	113	1	13
63221	113	1	14
63231	113	1	15
63261	113	1	16
63271	113	1	17
63281	113	1	18
63291	113	1	19
63301	113	1	20
62221	113	1	21
62219	113	1	22
62059	113	1	23
62229	113	1	24
63309	113	1	25
63299	113	1	26
63289	113	1	27
63279	113	1	28
63269	113	1	29
63239	113	1	30
63229	113	1	31
63031	113	1	32
63041	113	1	33
63051	113	1	34
63349	113	1	35
63359	113	1	36
64399	113	1	37
64389	113	1	38
64379	113	1	39
64031	113	1	40
64079	113	1	41
64059	113	1	42
64049	113	1	43
64009	113	1	44
63221	115	1	1
63231	115	1	2
63261	115	1	3
63271	115	1	4
63281	115	1	5
63099	115	1	6
63089	115	1	7
63079	115	1	8
63241	115	1	9
63059	115	1	10
63049	115	1	11
63039	115	1	12
63221	115	1	13
64009	116	1	1
64551	116	1	2
64529	116	1	3
64339	116	1	4
64411	116	1	5
64479	116	1	6
64489	116	1	7
64499	116	1	8
66439	116	1	9
66429	116	1	10
66101	116	1	11
63219	116	1	12
63209	116	1	13
63199	116	1	14
63189	116	1	15
63179	116	1	16
63369	116	1	17
66379	116	1	18
66359	116	1	19
62141	116	1	20
63141	116	1	21
63361	116	1	22
63181	116	1	23
63191	116	1	24
63201	116	1	25
63211	116	1	26
66109	116	1	27
66421	116	1	28
66431	116	1	29
64491	116	1	30
64481	116	1	31
64471	116	1	32
64419	116	1	33
64331	116	1	34
64521	116	1	35
64559	116	1	36
64009	116	1	37
65009	117	1	1
65409	117	1	2
65141	117	1	3
65431	117	1	4
68111	117	1	5
68061	117	1	6
68091	117	1	7
68081	117	1	8
68101	117	1	9
68121	117	1	10
68161	117	1	11
68131	117	1	12
68141	117	1	13
68151	117	1	14
68171	117	1	15
59479	117	1	16
59759	117	1	17
59749	117	1	18
59739	117	1	19
59509	117	1	20
59729	117	1	21
59031	117	1	22
59041	117	1	23
59051	117	1	24
59061	117	1	25
59079	117	1	26
59091	117	1	27
59251	117	1	28
59521	117	1	29
58339	117	1	30
58211	117	1	31
58251	117	1	32
58009	117	1	33
58009	117	2	1
58259	117	2	2
58219	117	2	3
58331	117	2	4
59529	117	2	5
59259	117	2	6
59099	117	2	7
59073	117	2	8
59069	117	2	9
59059	117	2	10
59049	117	2	11
59039	117	2	12
59721	117	2	13
59501	117	2	14
59731	117	2	15
59741	117	2	16
59751	117	2	17
59471	117	2	18
68179	117	2	19
68159	117	2	20
68149	117	2	21
68139	117	2	22
68169	117	2	23
68129	117	2	24
68109	117	2	25
68089	117	2	26
68099	117	2	27
68069	117	2	28
68119	117	2	29
65439	117	2	30
65149	117	2	31
65401	117	2	32
65009	117	2	33
65009	118	1	1
65409	118	1	2
65141	118	1	3
65431	118	1	4
65199	118	1	5
75359	118	1	6
75369	118	1	7
75319	118	1	8
75299	118	1	9
75379	118	1	10
75171	118	1	11
75159	118	1	12
75039	118	1	13
75241	118	1	14
75231	118	1	15
75221	118	1	16
75051	118	1	17
96289	118	1	18
96109	118	1	19
96119	118	1	20
96229	118	1	21
96311	118	1	22
96301	118	1	23
96401	118	1	24
97009	118	1	25
97009	118	2	1
96361	118	2	2
96309	118	2	3
96319	118	2	4
96221	118	2	5
96111	118	2	6
96101	118	2	7
96281	118	2	8
75059	118	2	9
75229	118	2	10
75239	118	2	11
75249	118	2	12
75031	118	2	13
75151	118	2	14
75179	118	2	15
75371	118	2	16
75291	118	2	17
75311	118	2	18
75361	118	2	19
75351	118	2	20
65191	118	2	21
65439	118	2	22
65149	118	2	23
65401	118	2	24
65009	118	2	25
65199	118A	1	1
75359	118A	1	2
75369	118A	1	3
75319	118A	1	4
75299	118A	1	5
75379	118A	1	6
75171	118A	1	7
75159	118A	1	8
75039	118A	1	9
75241	118A	1	10
75231	118A	1	11
75221	118A	1	12
75051	118A	1	13
96289	118A	1	14
96109	118A	1	15
96119	118A	1	16
96111	118B	1	1
96101	118B	1	2
96281	118B	1	3
75059	118B	1	4
75229	118B	1	5
75239	118B	1	6
75249	118B	1	7
75031	118B	1	8
75151	118B	1	9
75179	118B	1	10
75371	118B	1	11
75291	118B	1	12
75311	118B	1	13
75361	118B	1	14
75351	118B	1	15
65191	118B	1	16
65009	119	1	1
65341	119	1	2
65331	119	1	3
65431	119	1	4
67591	119	1	5
67411	119	1	6
67401	119	1	7
67101	119	1	8
67111	119	1	9
67121	119	1	10
67131	119	1	11
67141	119	1	12
67151	119	1	13
67161	119	1	14
65019	119	1	15
64029	119	1	16
64079	119	1	17
64059	119	1	18
64049	119	1	19
64019	119	1	20
63069	119	1	21
63059	119	1	22
63049	119	1	23
63039	119	1	24
63221	119	1	25
63231	119	1	26
63041	119	1	27
63051	119	1	28
63061	119	1	29
64011	119	1	30
64041	119	1	31
64051	119	1	32
64071	119	1	33
64021	119	1	34
65011	119	1	35
67169	119	1	36
67159	119	1	37
67139	119	1	38
67129	119	1	39
67119	119	1	40
67109	119	1	41
67409	119	1	42
67419	119	1	43
67599	119	1	44
65439	119	1	45
65339	119	1	46
65349	119	1	47
65009	119	1	48
77009	12	1	1
78109	12	1	2
78081	12	1	3
78071	12	1	4
78069	12	1	5
78059	12	1	6
98099	12	1	7
98019	12	1	8
76249	12	1	9
76239	12	1	10
76039	12	1	11
76109	12	1	12
96129	12	1	13
96189	12	1	14
96199	12	1	15
96209	12	1	16
96039	12	1	17
96029	12	1	18
96019	12	1	19
85109	12	1	20
85099	12	1	21
84101	12	1	22
84071	12	1	23
84081	12	1	24
84141	12	1	25
84111	12	1	26
84151	12	1	27
93099	12	1	28
93089	12	1	29
93079	12	1	30
93069	12	1	31
93059	12	1	32
92159	12	1	33
92149	12	1	34
92139	12	1	35
92129	12	1	36
92119	12	1	37
92109	12	1	38
92099	12	1	39
91079	12	1	40
91069	12	1	41
91059	12	1	42
91049	12	1	43
91091	12	1	44
80271	12	1	45
80141	12	1	46
80111	12	1	47
80049	12	1	48
80039	12	1	49
80029	12	1	50
01319	12	1	51
01219	12	1	52
01129	12	1	53
01059	12	1	54
01119	12	1	55
01019	12	1	56
04159	12	1	57
04149	12	1	58
04229	12	1	59
04239	12	1	60
05059	12	1	61
05049	12	1	62
05039	12	1	63
05019	12	1	64
10589	12	1	65
10589	12	2	1
10017	12	2	2
05013	12	2	3
05023	12	2	4
04222	12	2	5
04142	12	2	6
01012	12	2	7
01112	12	2	8
01121	12	2	9
01211	12	2	10
01311	12	2	11
80011	12	2	12
80031	12	2	13
80051	12	2	14
80119	12	2	15
80149	12	2	16
80279	12	2	17
91099	12	2	18
91041	12	2	19
91051	12	2	20
91061	12	2	21
91071	12	2	22
92091	12	2	23
92101	12	2	24
92111	12	2	25
92121	12	2	26
92131	12	2	27
92141	12	2	28
92151	12	2	29
93051	12	2	30
93061	12	2	31
93071	12	2	32
93081	12	2	33
93091	12	2	34
84159	12	2	35
84119	12	2	36
84149	12	2	37
